what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355592769460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355592769915
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592772633
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592772733
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592772807
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592772832
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1355592774337
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1355592782024
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592782184
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592782271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592783780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592795333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592799062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592801640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592804995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592806785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592807429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592843410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592846672
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592851245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592851332
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592851377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592857094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592888785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592890232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592891790
error,log,,,"Exception occurred during problem detection:\n----------------------------------- SOURCE BEGIN -------------------------------------\nclass Funcionario {\n\n\tprivate static int id = 0;\n\n\tprivate int identificador;\n\tprivate String nome;\n\tprivate Departamento depto;\n\tprivate double salario;\n\tprivate Data dataEntrada;\n\tprivate String rg;\n\tprivate boolean estaNaEmpresa;\n\n\tprivate double getBonificacao() {\n\t\treturn this.salario + 100;\n\t}\n\n\tprivate\tdouble calculaGanhoAnual() {\n\t\treturn this.salario * 12;\n\t}\n\n\tprivate void demite() {\n\t\tthis.estaNaEmpresa = false;\n\t}\n\n\tpublic void informaDados() {\n\t\tSystem.out.println(""Nome: "" + this.nome);\n\t\tSystem.out.println(""Departamento: "" + this.depto.nome);\t\t\n\t\tSystem.out.println(""Salário: "" + this.salario);\n\t\tSystem.out.println(""Data de Entrada: "" + dataEntrada.dia + ""/"" + dataEntrada.mes + ""/"" + dataEntrada.ano);\n\t\tSystem.out.println(""RG: "" + this.rg);\n\t\tSystem.out.println(""Está na Empresa? "" + this.estaNaEmpresa);\n\t}\n\n\t/* GETTERS AND SETTERS */\n\tpublic String getNome() {\n\t\treturn this.nome;\n\t}\n\n\tpublic void setNome(String n) {\n\t\tthis.nome = n;\n\t}\n\n\tpublic int getIdentificador(){\n\t\treturn this.identificador;\n\t}\n\n\tpublic double getSalario() {\n\t\treturn this.salario;\n\t}\n\n\t/* CONSTRUTORES */\n\tpublic Funcionario(String n) {\n\t\tthis.nome = n;\n\t\tthis.identificador = id++;\n\t\tFuncionario.id = id++;\n\t}\n\t\n\t/*\n\tpublic Funcionario() {\n\t\tthis.identificador = id++;\n\t\tid = id++;\n\t}\n\t*/\n\n\n}\n\n----------------------------------- SOURCE END -------------------------------------",1355592892878
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892881
error,log,,,"Error in JDT Core during reconcile",1355592892882
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892889
error,log,,,"Error in JDT Core during AST creation",1355592892890
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892956
error,log,,,"Error in JDT Core during AST creation",1355592892958
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892961
error,log,,,"Error in JDT Core during AST creation",1355592892961
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892964
error,log,,,"Error in JDT Core during AST creation",1355592892964
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592892967
error,log,,,"Error in JDT Core during AST creation",1355592892967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592893502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592893986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592894167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592894347
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.ui"".",1355592895746
error,log,,,"Error in JDT Core during AST creation",1355592895747
error,log,,,"Unhandled event loop exception",1355592895750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592899874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592905136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592914017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592958464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355592961015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592964725
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592964786
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592964786
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592965612
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592965682
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592965736
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592973707
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592973808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355592976382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592977387
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592977388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592989393
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592991042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355592991108
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592991181
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592991309
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355592991334
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355592998476
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593001301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593005654
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593009001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593012153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593012351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593017409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593032412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593042841
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593044979
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593044979
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593046301
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593046301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593047533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593057170
opened,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593065787
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1355593065787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593065845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593065849
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593065850
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593070321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593070569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593073645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593078061
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593078236
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593078325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593081973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593090070
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593104650
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593104768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593104837
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593104863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593106718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355593111349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355593112190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593117946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593118373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593121856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593122589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593134566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593147574
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593154681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593157967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593168598
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593168767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593168845
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593173854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593194962
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593201977
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593201977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593202888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593208086
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355593217737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593220225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593225953
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593226134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593226208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593229781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1355593243982
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593248651
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593256014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593260391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593266958
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593267784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1355593275469
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593282639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593289014
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593293792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593296899
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593311688
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593314782
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1355593321495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1355593348780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593355543
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593359208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593359416
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593359615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593359774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593359936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360410
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593360875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593361035
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593361208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593361327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1355593361478
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355593361779
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1355593361963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593363845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593364107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593364345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593364553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593364685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1355593364818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1355593366500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593367505
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1355593369764
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355593372849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593374411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593379297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593428712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593430307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593437050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593445712
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593447191
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355593449734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1355593450707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355593451103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593454421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355593509922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355594004789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355594011609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355594017726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355594134606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355594214463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595263222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355595266850
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1355595268673
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595268879
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595268921
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595269002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595278505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595284294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595287548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595291948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595299749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595303585
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595303760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1355595303837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355595307626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355595323852
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355595337756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355595339326
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1355595349467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1355595350037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595382224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595408223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355595408373
